Response ID,Timestamp(ddmmyy/hhmm),[MyInfo] Name,NRIC/FIN,[MyInfo] Gender,[MyInfo] Date of birth(ddmmyy),[MyInfo] Race,Mobile number,Which camp are you from?,Which company (COY) are you from?,Which Platoon are you from?,Which section are you from?,What is your bed no?,Date of Outbreak declared,Did you experience any symptoms?,Did you experience fever?,What is the earliest onset date of your symptoms,What is the earliest onset time of your symptoms,What was the highest recorded temperature,Did you experience vomiting?,How many times did you vomit?,Did you experience diarrhoea?,Please indicate the most number of episodes that you have experience diarrhoea in 24 hours,descripe the colour of your loose stools,Did you experience nausea?,Did you experience abdominal pain?,Did you experience headache?,Other symptoms,Were you unwell with GE symptoms (diarrhoea/vomiting) in the past 2 weeks?,What is the earliest date you had diarrhoea / vomitting in the past 2 weeks,Has any of your household members experience GE illness within the week?,What is the date of the symptom onset for your household members?,Please indicate the number of household members that experienced diarrhoea/vomiting after your symptom onset,Do you have household members who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,Do you have any friends/colleagues who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,When did household members / friends / colleagues experience diarrhoea/ vomiting in the past 2 weeks?,Please indicate where you took your meal,What time did you have your meal?,What did you eat?,Please indicate where you took your meal.1,What time did you have your meal?.1,What did you eat?.1,Please indicate where you took your meal.2,What time did you have your meal?.2,What did you eat?.2,Please indicate where you took your meal.3,What time did you have your meal?.3,What did you eat?.3,Please indicate where you took your meal.4,What time did you have your meal?.4,What did you eat?.4,Please indicate where you took your meal.5,What time did you have your meal?.5,What did you eat?.5,Please indicate where you took your meal.6,What time did you have your meal?.6,What did you eat?.6,Please indicate where you took your meal.7,What time did you have your meal?.7,What did you eat?.7,Please indicate where you took your meal.8,What time did you have your meal?.8,What did you eat?.8,Please indicate where you took your meal.9,What time did you have your meal?.9,What did you eat?.9,Please indicate where you took your meal.10,What time did you have your meal?.10,What did you eat?.10,Please indicate where you took your meal.11,What time did you have your meal?.11,What did you eat?.11,Please indicate where you took your meal.12,What time did you have your meal?.12,What did you eat?.12,Please indicate where you took your meal.13,What time did you have your meal?.13,What did you eat?.13,Please indicate where you took your meal.14,What time did you have your meal?.14,What did you eat?.14,Please indicate where you took your meal.15,What time did you have your meal?.15,What did you eat?.15,Please indicate where you took your meal.16,What time did you have your meal?.16,What did you eat?.16,Please indicate where you took your meal.17,What time did you have your meal?.17,What did you eat?.17,Please indicate where you took your meal.18,What time did you have your meal?.18,What did you eat?.18,Please indicate where you took your meal.19,What time did you have your meal?.19,What did you eat?.19,Please indicate where you took your meal.20,What time did you have your meal?.20,What did you eat?.20,Please indicate where you took your meal.21,What time did you have your meal?.21,What did you eat?.21,Please indicate where you took your meal.22,What time did you have your meal?.22,What did you eat?.22,Please indicate where you took your meal.23,What time did you have your meal?.23,What did you eat?.23,sgID Validated NRIC,[MyInfo] Date of birth 
oX8VRQnnUBBkIoftQylnFAmx,170124/0825,BUCxnUavqU,t813x,f,0,others,95253421,Bedok,1,3,4,3,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0705,Canteen Food - Non-Muslim + tea,0,1235,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Muslim - Set B + cordial,0.0,0720,Canteen Food - Muslim  + coffee,0.0,1205,Out-ration (Vegetarian) ,0,1835,Non-Muslim - Set B + cordial,0,0615,Did not consume cookhouse / canteen / out-ration,0,1100,Out-ration (Muslim),0,1820,Outside food/drinks (includes take-outs and home food) + ice water,0,0630,Out-ration (Non-Muslim) ,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1745,Outside food/drinks (includes take-outs and home food) + ice water,0,0735,Out-ration (Vegetarian) ,0,1205,Out-ration (Non-Muslim) ,0,1745,Out-ration (Non-Muslim) ,0,0600,Out-ration (Non-Muslim) ,0,1115,Canteen Drinks & Snacks + cordial,0,1745,Canteen Drinks & Snacks + cordial,0,0750,Out-ration (Vegetarian) ,0,1115,Did not consume cookhouse / canteen / out-ration,0,1820,Muslim - Set B + ice water,0,0735,Outside food/drinks (includes take-outs and home food) + ice water,0,1130,Out-ration (Muslim),0,1850,Muslim - Set A  + cordial,t813x,10/January/2003
iRcQWvQJDrlWz3raFKoEY3Vi,170124/1656,LRhbeIaVpk,t814x,m,0,malay,80492070,Airforce Training Command,1,1,1,10,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0720,Out-ration (Vegetarian) ,0,1250,Canteen Food - Muslim  + cordial,0,1730,Non-Muslim - Special Menu + ice water,0.0,0750,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0.0,1220,Muslim - Special Menu + cordial,0,1820,Canteen Food - Non-Muslim + ice water,0,0735,Non-Muslim - Special Menu + coffee,0,1115,Outside food/drinks (includes take-outs and home food) + ice water,0,1730,Canteen Food - Muslim  + ice water,0,0630,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1130,Outside food/drinks (includes take-outs and home food) + cordial,0,1835,Non-Muslim - Set B + cordial,0,0600,Canteen Food - Muslim  + coffee,0,1100,Muslim - Set A  + cordial,0,1730,Outside food/drinks (includes take-outs and home food) + ice water,0,0630,Outside food/drinks (includes take-outs and home food) + tea,0,1220,Did not consume cookhouse / canteen / out-ration,0,1835,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0630,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1130,Non-Muslim - Set B + cordial,0,1730,Canteen Food - Non-Muslim + cordial,0,0750,Out-ration (Vegetarian) ,0,1250,Non-Muslim - Set B + cordial,0,1730,Did not consume cookhouse / canteen / out-ration,t814x,27/July/2004
rYUJJnq5me4AcOVXLF86nqAB,170124/1300,ulFHdmfyVr,t815x,f,0,malay,81393904,Kranji II,2,4,1,16,160124,yes,yes,90124,1900,37.8,yes,4,no,0,0,no,no,yes,no,yes,4,yes,80124,5,no,yes,90124,Blk 123,0615,Outside food/drinks (includes take-outs and home food) + coffee,0,1235,Muslim - Set B + ice water,0,1835,Non-Muslim - Set A  + ice water,0.0,0600,Out-ration (Muslim),0.0,1115,Canteen Food - Muslim  + cordial,0,1835,Muslim - Set B + ice water,0,0735,Muslim - Set A  + tea,0,1205,Out-ration (Non-Muslim) ,0,1745,Vegetarian  + ice water,0,0645,Out-ration (Vegetarian) ,0,1100,Non-Muslim - Set A  + ice water,0,1850,Canteen Food - Muslim  + ice water,0,0720,Out-ration (Vegetarian) ,0,1115,Muslim - Special Menu + ice water,0,1700,Muslim - Special Menu + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1100,Outside food/drinks (includes take-outs and home food) + ice water,0,1805,Did not consume cookhouse / canteen / out-ration,0,0705,Outside food/drinks (includes take-outs and home food) + coffee,0,1250,Canteen Food - Muslim  + ice water,0,1730,Vegetarian  + ice water,0,0735,Non-Muslim - Set B + coffee,0,1115,Outside food/drinks (includes take-outs and home food) + cordial,0,1715,Canteen Food - Non-Muslim + ice water,t815x,2/March/2004
TD25RiHlvouzjV7upzHQ2xhW,170124/1234,DiUPebvMHk,t816x,f,0,chinese,94719868,Clementi,3,1,1,5,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0720,Outside food/drinks (includes take-outs and home food) + tea,0,1220,Vegetarian  + cordial,0,1730,Non-Muslim - Set A  + cordial,0.0,0735,Outside food/drinks (includes take-outs and home food) + coffee,0.0,1130,Did not consume cookhouse / canteen / out-ration,0,1730,Out-ration (Muslim),0,0720,Out-ration (Muslim),0,1115,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1745,Canteen Food - Muslim  + cordial,0,0600,Out-ration (Vegetarian) ,0,1130,Did not consume cookhouse / canteen / out-ration,0,1715,Non-Muslim - Set B + ice water,0,0705,Out-ration (Vegetarian) ,0,1250,Muslim - Special Menu + ice water,0,1745,Out-ration (Non-Muslim) ,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1100,Out-ration (Muslim),0,1835,Muslim - Set A  + cordial,0,0600,Canteen Food - Non-Muslim + ice water,0,1220,Non-Muslim - Special Menu + cordial,0,1805,Canteen Food - Muslim  + cordial,0,0630,Non-Muslim - Special Menu + tea,0,1220,Out-ration (Muslim),0,1805,Vegetarian  + ice water,t816x,11/July/2001
YOV7JOIVQ9LbzatscaDgzYOo,150124/0809,TyWonbnYaz,t817x,m,0,chinese,94577723,Stagmont Camp,2,3,1,1,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0750,Out-ration (Muslim),0,1205,Muslim - Set A  + cordial,0,1850,Canteen Drinks & Snacks + ice water,0.0,0735,Canteen Food - Muslim  + ice water,0.0,1100,Canteen Food - Non-Muslim + ice water,0,1820,Muslim - Special Menu + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1745,Vegetarian  + cordial,0,0615,Canteen Drinks & Snacks + tea,0,1130,Canteen Food - Non-Muslim + ice water,0,1835,Out-ration (Vegetarian) ,0,0600,Canteen Drinks & Snacks + tea,0,1250,Did not consume cookhouse / canteen / out-ration,0,1700,Out-ration (Non-Muslim) ,0,0720,Muslim - Special Menu + tea,0,1250,Non-Muslim - Set A  + ice water,0,1835,Outside food/drinks (includes take-outs and home food) + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1205,Canteen Drinks & Snacks + cordial,0,1700,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0705,Muslim - Set A  + ice water,0,1130,Did not consume cookhouse / canteen / out-ration,0,1820,Muslim - Set A  + ice water,t817x,16/March/2000
T1VfV14IYFGVrukzb9Q6QTsZ,160124/1554,VVvRfgrkzs,t818x,f,0,others,93200936,Pasir Ris,2,4,1,16,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0705,Did not consume cookhouse / canteen / out-ration,0,1205,Muslim - Set B + cordial,0,1715,Muslim - Special Menu + cordial,0.0,0750,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0.0,1145,Did not consume cookhouse / canteen / out-ration,0,1715,Non-Muslim - Special Menu + ice water,0,0630,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1145,Non-Muslim - Special Menu + cordial,0,1745,Out-ration (Muslim),0,0600,Muslim - Set A  + ice water,0,1220,Canteen Food - Non-Muslim + cordial,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0735,Non-Muslim - Set A  + tea,0,1145,Out-ration (Muslim),0,1745,Vegetarian  + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1250,Non-Muslim - Special Menu + cordial,0,1850,Out-ration (Muslim),0,0750,Out-ration (Muslim),0,1145,Outside food/drinks (includes take-outs and home food) + ice water,0,1835,Did not consume cookhouse / canteen / out-ration,0,0705,Outside food/drinks (includes take-outs and home food) + coffee,0,1100,Canteen Drinks & Snacks + cordial,0,1835,Muslim - Set A  + ice water,t818x,13/March/2000
LO6IelbXGT6ZhV4KEagEhRpu,160124/1646,xiVJsUHkbU,t819x,m,0,others,87343693,Paya Lebar airbase,2,4,2,14,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0630,Non-Muslim - Set A  + tea,0,1250,Did not consume cookhouse / canteen / out-ration,0,1850,Canteen Food - Muslim  + ice water,0.0,0630,Muslim - Set A  + coffee,0.0,1205,Muslim - Set A  + cordial,0,1820,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0750,Muslim - Special Menu + tea,0,1250,Canteen Food - Muslim  + ice water,0,1730,Muslim - Set B + cordial,0,0600,Non-Muslim - Set A  + tea,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Muslim - Special Menu + ice water,0,0750,Out-ration (Muslim),0,1235,Non-Muslim - Set A  + ice water,0,1715,Out-ration (Vegetarian) ,0,0720,Out-ration (Vegetarian) ,0,1235,Out-ration (Muslim),0,1715,Outside food/drinks (includes take-outs and home food) + cordial,0,0750,Muslim - Set B + ice water,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Vegetarian  + cordial,0,0735,Canteen Drinks & Snacks + coffee,0,1220,Non-Muslim - Special Menu + ice water,0,1700,Outside food/drinks (includes take-outs and home food) + ice water,t819x,28/August/2002
b74pTJSD16nUBBKsZNy1aoa8,160124/0757,PhmvsEuGgI,t820x,f,0,malay,86875118,Mandai Hill,2,4,4,6,170124,yes,yes,80124,100,39.3,yes,5,yes,1,Brown,no,yes,yes,no,yes,3,no,130124,2,no,yes,80124,Did not consume,0630,Non-Muslim - Special Menu + tea,0,1145,Canteen Food - Muslim  + cordial,0,1730,Out-ration (Muslim),0.0,0645,Non-Muslim - Set B + tea,0.0,1250,Did not consume cookhouse / canteen / out-ration,0,1745,Out-ration (Muslim),0,0705,Out-ration (Non-Muslim) ,0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Out-ration (Muslim),0,0735,Non-Muslim - Set B + coffee,0,1220,Out-ration (Non-Muslim) ,0,1835,Did not consume cookhouse / canteen / out-ration,0,0645,Out-ration (Non-Muslim) ,0,1220,Canteen Food - Non-Muslim + ice water,0,1835,Non-Muslim - Set B + cordial,0,0720,Canteen Drinks & Snacks + coffee,0,1205,Did not consume cookhouse / canteen / out-ration,0,1745,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0720,Muslim - Special Menu + tea,0,1250,Muslim - Special Menu + ice water,0,1730,Out-ration (Muslim),0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1115,Outside food/drinks (includes take-outs and home food) + ice water,0,1835,Did not consume cookhouse / canteen / out-ration,t820x,19/August/2002
TXTcAtLkUoJd8Xsjq7GKVPjR,170124/0650,PMnauFxCpZ,t821x,m,0,indian,99087133,Sungei Gedong,2,4,4,7,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0600,Canteen Food - Muslim  + tea,0,1115,Non-Muslim - Set A  + cordial,0,1730,Non-Muslim - Set B + ice water,0.0,0720,Vegetarian  + tea,0.0,1130,Did not consume cookhouse / canteen / out-ration,0,1850,Outside food/drinks (includes take-outs and home food) + ice water,0,0750,Did not consume cookhouse / canteen / out-ration,0,1115,Vegetarian  + cordial,0,1715,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0615,Non-Muslim - Set B + coffee,0,1205,Canteen Food - Muslim  + cordial,0,1745,Canteen Food - Non-Muslim + cordial,0,0630,Non-Muslim - Set B + ice water,0,1205,Canteen Food - Non-Muslim + cordial,0,1745,Non-Muslim - Special Menu + cordial,0,0720,Muslim - Set B + coffee,0,1235,Muslim - Special Menu + ice water,0,1730,Non-Muslim - Set A  + cordial,0,0615,Muslim - Set A  + tea,0,1115,Canteen Drinks & Snacks + cordial,0,1715,Out-ration (Non-Muslim) ,0,0720,Out-ration (Muslim),0,1145,Out-ration (Non-Muslim) ,0,1820,Muslim - Set B + cordial,t821x,22/June/1999
BCHY2QSMDEh3jFN5Hl2gHiuj,150124/1541,MKQgCyYtaA,t822x,f,0,others,84784446,Khatib,2,4,4,5,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0735,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1220,Did not consume cookhouse / canteen / out-ration,0,1850,Muslim - Special Menu + ice water,0.0,0735,Canteen Drinks & Snacks + tea,0.0,1100,Muslim - Set A  + cordial,0,1835,Canteen Food - Muslim  + cordial,0,0720,Non-Muslim - Special Menu + coffee,0,1205,Out-ration (Vegetarian) ,0,1805,Outside food/drinks (includes take-outs and home food) + cordial,0,0615,Out-ration (Muslim),0,1205,Muslim - Set B + cordial,0,1745,Muslim - Set A  + ice water,0,0645,Non-Muslim - Set A  + ice water,0,1115,Muslim - Special Menu + ice water,0,1835,Muslim - Set B + cordial,0,0705,Out-ration (Vegetarian) ,0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1850,Outside food/drinks (includes take-outs and home food) + cordial,0,0705,Did not consume cookhouse / canteen / out-ration,0,1145,Non-Muslim - Set B + ice water,0,1835,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0615,Out-ration (Non-Muslim) ,0,1100,Did not consume cookhouse / canteen / out-ration,0,1805,Out-ration (Non-Muslim) ,t822x,15/March/2003
b7q8yAGOmJm9ue3hUlPdPcSD,150124/1320,NdGIKdHdFD,t823x,m,0,malay,95636064,Bukit Gombak (ADOC),1,3,4,12,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0645,Outside food/drinks (includes take-outs and home food) + coffee,0,1250,Out-ration (Non-Muslim) ,0,1805,Out-ration (Muslim),0.0,0735,Out-ration (Vegetarian) ,0.0,1205,Out-ration (Vegetarian) ,0,1835,Muslim - Special Menu + cordial,0,0615,Canteen Food - Non-Muslim + ice water,0,1250,Non-Muslim - Set B + ice water,0,1745,Out-ration (Muslim),0,0600,Muslim - Special Menu + tea,0,1115,Did not consume cookhouse / canteen / out-ration,0,1745,Out-ration (Vegetarian) ,0,0645,Vegetarian  + ice water,0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0645,Muslim - Set A  + coffee,0,1130,Did not consume cookhouse / canteen / out-ration,0,1715,Vegetarian  + cordial,0,0615,Canteen Food - Non-Muslim + coffee,0,1220,Did not consume cookhouse / canteen / out-ration,0,1820,Muslim - Set B + cordial,0,0735,Muslim - Set B + coffee,0,1130,Muslim - Special Menu + cordial,0,1835,Muslim - Set B + cordial,t823x,29/August/2000
uLXvopkQ74FSCfdBebSPWInb,160124/1336,gsoNKRTfjj,t824x,f,0,chinese,84322106,Mowbray,3,4,4,7,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Out-ration (Muslim),0.0,0750,Non-Muslim - Set A  + coffee,0.0,1130,Out-ration (Non-Muslim) ,0,1820,Muslim - Set B + cordial,0,0630,Vegetarian  + tea,0,1205,Non-Muslim - Special Menu + cordial,0,1820,Canteen Food - Non-Muslim + cordial,0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1220,Muslim - Set B + cordial,0,1730,Vegetarian  + ice water,0,0600,Canteen Food - Muslim  + ice water,0,1115,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1820,Out-ration (Non-Muslim) ,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1250,Canteen Drinks & Snacks + cordial,0,1730,Out-ration (Vegetarian) ,0,0720,Muslim - Special Menu + coffee,0,1145,Canteen Drinks & Snacks + cordial,0,1700,Did not consume cookhouse / canteen / out-ration,0,0630,Did not consume cookhouse / canteen / out-ration,0,1250,Out-ration (Non-Muslim) ,0,1835,Non-Muslim - Special Menu + cordial,t824x,21/October/2001
nQzeYfjZTMZ3PyRIfOubJAQE,170124/1044,IcMHVvBlkM,t825x,m,0,malay,95009471,Nee Soon,3,4,4,9,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0615,Non-Muslim - Set A  + tea,0,1115,Muslim - Set A  + ice water,0,1730,Muslim - Set B + cordial,0.0,0750,Non-Muslim - Special Menu + ice water,0.0,1130,Canteen Drinks & Snacks + cordial,0,1835,Muslim - Special Menu + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1220,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1850,Vegetarian  + ice water,0,0735,Muslim - Set B + ice water,0,1130,Muslim - Set A  + ice water,0,1715,Muslim - Set A  + ice water,0,0600,Out-ration (Non-Muslim) ,0,1115,Canteen Food - Muslim  + cordial,0,1850,Non-Muslim - Set B + ice water,0,0720,Non-Muslim - Set B + coffee,0,1235,Did not consume cookhouse / canteen / out-ration,0,1730,Non-Muslim - Set A  + cordial,0,0630,Outside food/drinks (includes take-outs and home food) + coffee,0,1205,Non-Muslim - Set B + cordial,0,1820,Vegetarian  + ice water,0,0735,Vegetarian  + tea,0,1250,Non-Muslim - Special Menu + cordial,0,1820,Muslim - Set B + cordial,t825x,11/March/2004
CZYlXoZuh5u8zQblgO37j5D0,150124/1359,htJhtRdNlD,t826x,f,0,others,89815904,Khatib,2,3,1,6,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0720,Out-ration (Non-Muslim) ,0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1745,Out-ration (Muslim),0.0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0.0,1205,Vegetarian  + cordial,0,1850,Non-Muslim - Special Menu + cordial,0,0600,Out-ration (Muslim),0,1100,Muslim - Special Menu + cordial,0,1805,Muslim - Special Menu + cordial,0,0720,Canteen Food - Non-Muslim + coffee,0,1145,Muslim - Special Menu + cordial,0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0600,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1205,Muslim - Set B + ice water,0,1715,Out-ration (Vegetarian) ,0,0705,Canteen Food - Non-Muslim + coffee,0,1130,Muslim - Set A  + ice water,0,1730,Out-ration (Non-Muslim) ,0,0615,Did not consume cookhouse / canteen / out-ration,0,1145,Canteen Food - Muslim  + cordial,0,1700,Canteen Food - Muslim  + cordial,0,0630,Muslim - Special Menu + ice water,0,1205,Outside food/drinks (includes take-outs and home food) + ice water,0,1850,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t826x,14/December/2001
WGMsirHxRiKWDrwkxIGAf6r4,150124/1030,bfBPFTcaxR,t827x,f,0,indian,99433057,Tuas Naval Base,1,2,3,9,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0615,Did not consume cookhouse / canteen / out-ration,0,1145,Out-ration (Muslim),0,1835,Muslim - Special Menu + ice water,0.0,0720,Out-ration (Non-Muslim) ,0.0,1100,Outside food/drinks (includes take-outs and home food) + ice water,0,1820,Non-Muslim - Set A  + cordial,0,0705,Muslim - Set A  + ice water,0,1205,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Out-ration (Non-Muslim) ,0,0720,Non-Muslim - Set B + ice water,0,1220,Canteen Food - Non-Muslim + cordial,0,1820,Canteen Drinks & Snacks + ice water,0,0720,Out-ration (Vegetarian) ,0,1250,Muslim - Set A  + cordial,0,1805,Out-ration (Muslim),0,0630,Canteen Food - Muslim  + tea,0,1205,Vegetarian  + cordial,0,1835,Out-ration (Muslim),0,0630,Out-ration (Muslim),0,1100,Non-Muslim - Set B + cordial,0,1835,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Muslim - Set B + tea,0,1130,Non-Muslim - Set A  + cordial,0,1745,Canteen Food - Non-Muslim + cordial,t827x,16/July/2003
ErkiiaGKESjXSHAd7m6hgeHR,170124/0726,eNbgyadhmo,t828x,f,0,indian,81240649,Pulau Tekong,1,1,1,14,150124,yes,no,100124,900,39.7,yes,6,yes,2,Red,yes,yes,no,no,no,1,yes,0,0,no,no,0,Blk 123,0645,Non-Muslim - Set A  + coffee,0,1250,Muslim - Special Menu + ice water,0,1700,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,0615,Out-ration (Non-Muslim) ,0.0,1205,Muslim - Special Menu + ice water,0,1715,Canteen Drinks & Snacks + cordial,0,0600,Muslim - Set A  + tea,0,1130,Muslim - Special Menu + ice water,0,1805,Non-Muslim - Set A  + ice water,0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1250,Did not consume cookhouse / canteen / out-ration,0,1835,Out-ration (Muslim),0,0615,Muslim - Set A  + tea,0,1130,Vegetarian  + ice water,0,1850,Non-Muslim - Set A  + ice water,0,0750,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1205,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1715,Canteen Drinks & Snacks + ice water,0,0645,Out-ration (Muslim),0,1205,Did not consume cookhouse / canteen / out-ration,0,1835,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0630,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1250,Did not consume cookhouse / canteen / out-ration,0,1715,Did not consume cookhouse / canteen / out-ration,t828x,26/August/2002
MPnNWitw5Zv5sdsCUvtUjjCA,160124/1003,bytOszlsRI,t829x,f,0,chinese,91960405,Tuas Naval Base,3,2,3,4,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0645,Muslim - Set A  + tea,0,1205,Did not consume cookhouse / canteen / out-ration,0,1805,Out-ration (Vegetarian) ,0.0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0.0,1220,Did not consume cookhouse / canteen / out-ration,0,1700,Muslim - Set B + cordial,0,0645,Did not consume cookhouse / canteen / out-ration,0,1205,Muslim - Special Menu + cordial,0,1805,Non-Muslim - Set A  + ice water,0,0600,Muslim - Set A  + coffee,0,1205,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Out-ration (Non-Muslim) ,0,0750,Non-Muslim - Set B + ice water,0,1115,Out-ration (Non-Muslim) ,0,1700,Canteen Food - Non-Muslim + ice water,0,0630,Muslim - Set B + tea,0,1130,Canteen Food - Muslim  + cordial,0,1805,Non-Muslim - Special Menu + cordial,0,0720,Outside food/drinks (includes take-outs and home food) + tea,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Outside food/drinks (includes take-outs and home food) + cordial,0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1100,Canteen Food - Muslim  + cordial,0,1730,Out-ration (Vegetarian) ,t829x,10/March/1999
